text,level,tag,url
 统计好子数组的数目,1,"array, hash-table, sliding-window",https://leetcode.cn/problems/count-the-number-of-good-subarrays/description
 最大价值和与最小价值和的差值,2,"array, depth-first-search, dynamic-programming, tree",https://leetcode.cn/problems/difference-between-maximum-and-minimum-price-sum/description
 最小公共值,0,"array, binary-search, hash-table, two-pointers",https://leetcode.cn/problems/minimum-common-value/description
 使数组中所有元素相等的最小操作数 II,1,"array, greedy, math",https://leetcode.cn/problems/minimum-operations-to-make-array-equal-ii/description
 最大子序列的分数,1,"array, greedy, heap-priority-queue, sorting",https://leetcode.cn/problems/maximum-subsequence-score/description
 根据第 K 场考试的分数排序,1,"array, matrix, sorting",https://leetcode.cn/problems/sort-the-students-by-their-kth-score/description
 拆分数组的最小代价,2,"array, counting, dynamic-programming, hash-table",https://leetcode.cn/problems/minimum-cost-to-split-an-array/description
 填满背包的最大价格,1,"array, greedy, sorting",https://leetcode.cn/problems/maximum-price-to-fill-a-bag/description
 统计桌面上的不同数字,0,"array, hash-table, math, simulation",https://leetcode.cn/problems/count-distinct-numbers-on-board/description
 将珠子放入背包中,2,"array, greedy, heap-priority-queue, sorting",https://leetcode.cn/problems/put-marbles-in-bags/description
 统计上升四元组,2,"array, binary-indexed-tree, dynamic-programming, enumeration, prefix-sum",https://leetcode.cn/problems/count-increasing-quadruplets/description
 分割数组中数字的数位,0,"array, simulation",https://leetcode.cn/problems/separate-the-digits-in-an-array/description
 从一个范围内选择最多整数 I,1,"array, binary-search, greedy, hash-table, sorting",https://leetcode.cn/problems/maximum-number-of-integers-to-choose-from-a-range-i/description
 两个线段获得的最多奖品,1,"array, binary-search, sliding-window",https://leetcode.cn/problems/maximize-win-from-two-segments/description
 二进制矩阵中翻转最多一次使路径不连通,1,"array, breadth-first-search, depth-first-search, dynamic-programming, matrix",https://leetcode.cn/problems/disconnect-path-in-a-binary-matrix-by-at-most-one-flip/description
 从一个范围内选择最多整数 II,1,"array, binary-search, greedy, sorting",https://leetcode.cn/problems/maximum-number-of-integers-to-choose-from-a-range-ii/description
 从数量最多的堆取走礼物,0,"array, heap-priority-queue, simulation",https://leetcode.cn/problems/take-gifts-from-the-richest-pile/description
 统计范围内的元音字符串数,1,"array, array, counting, prefix-sum, string, string",https://leetcode.cn/problems/count-vowel-strings-in-ranges/description
 打家劫舍 IV,1,"array, binary-search",https://leetcode.cn/problems/house-robber-iv/description
 重排水果,2,"array, greedy, hash-table",https://leetcode.cn/problems/rearranging-fruits/description
 找出数组的串联值,0,"array, simulation, two-pointers",https://leetcode.cn/problems/find-the-array-concatenation-value/description
 统计公平数对的数目,1,"array, binary-search, sorting, two-pointers",https://leetcode.cn/problems/count-the-number-of-fair-pairs/description
 子字符串异或查询,1,"array, bit-manipulation, hash-table, string",https://leetcode.cn/problems/substring-xor-queries/description
 修改两个元素的最小分数,1,"array, greedy, sorting",https://leetcode.cn/problems/minimum-score-by-changing-two-elements/description
 最小无法得到的或值,1,"array, bit-manipulation, brainteaser",https://leetcode.cn/problems/minimum-impossible-or/description
 更新数组后处理求和查询,2,"array, segment-tree",https://leetcode.cn/problems/handling-sum-queries-after-update/description
 合并两个二维数组 - 求和法,0,"array, hash-table, two-pointers",https://leetcode.cn/problems/merge-two-2d-arrays-by-summing-values/description
 无平方子集计数,1,"array, bit-manipulation, bitmask, dynamic-programming, math",https://leetcode.cn/problems/count-the-number-of-square-free-subsets/description
 找出对应 LCP 矩阵的字符串,2,"array, dynamic-programming, greedy, matrix, string, union-find",https://leetcode.cn/problems/find-the-string-with-lcp/description
 左右元素和的差值,0,"array, prefix-sum",https://leetcode.cn/problems/left-and-right-sum-differences/description
 找出字符串的可整除数组,1,"array, math, string",https://leetcode.cn/problems/find-the-divisibility-array-of-a-string/description
 求出最多标记下标,1,"array, binary-search, greedy, sorting, two-pointers",https://leetcode.cn/problems/find-the-maximum-number-of-marked-indices/description
 在网格图中访问一个格子的最少时间,2,"array, breadth-first-search, graph, heap-priority-queue, matrix, shortest-path",https://leetcode.cn/problems/minimum-time-to-visit-a-cell-in-a-grid/description
 统计将重叠区间合并成组的方案数,1,"array, sorting",https://leetcode.cn/problems/count-ways-to-group-overlapping-ranges/description
 统计可能的树根数目,2,"array, depth-first-search, dynamic-programming, hash-table, tree",https://leetcode.cn/problems/count-number-of-possible-root-nodes/description
 分割数组使乘积互质,2,"array, hash-table, math, number-theory",https://leetcode.cn/problems/split-the-array-to-make-coprime-products/description
 获得分数的方法数,2,"array, dynamic-programming",https://leetcode.cn/problems/number-of-ways-to-earn-points/description
 重排数组以得到最大前缀分数,1,"array, greedy, prefix-sum, sorting",https://leetcode.cn/problems/rearrange-array-to-maximize-prefix-score/description
 统计美丽子数组数目,1,"array, bit-manipulation, hash-table, prefix-sum",https://leetcode.cn/problems/count-the-number-of-beautiful-subarrays/description
 完成所有任务的最少时间,2,"array, binary-search, greedy, sorting, stack",https://leetcode.cn/problems/minimum-time-to-complete-all-tasks/description
 设计一个待办事项清单,1,"array, design, hash-table, sorting, string",https://leetcode.cn/problems/design-a-todo-list/description
 最大化数组的伟大值,1,"array, greedy, sorting, two-pointers",https://leetcode.cn/problems/maximize-greatness-of-an-array/description
 标记所有元素后数组的分数,1,"array, hash-table, heap-priority-queue, simulation, sorting",https://leetcode.cn/problems/find-score-of-an-array-after-marking-all-elements/description
 修车的最少时间,1,"array, binary-search",https://leetcode.cn/problems/minimum-time-to-repair-cars/description
 检查骑士巡视方案,1,"array, breadth-first-search, depth-first-search, matrix, simulation",https://leetcode.cn/problems/check-knight-tour-configuration/description
 美丽子集的数目,1,"array, backtracking, combinatorics, dynamic-programming, hash-table, math, sorting",https://leetcode.cn/problems/the-number-of-beautiful-subsets/description
 执行操作后的最大 MEX,1,"array, greedy, hash-table, math",https://leetcode.cn/problems/smallest-missing-non-negative-integer-after-operations/description
 使前缀和数组非负,1,"array, greedy, heap-priority-queue",https://leetcode.cn/problems/make-the-prefix-sum-non-negative/description
 质数减法运算,1,"array, binary-search, greedy, math, number-theory",https://leetcode.cn/problems/prime-subtraction-operation/description
 使数组元素全部相等的最少操作次数,1,"array, binary-search, prefix-sum, sorting",https://leetcode.cn/problems/minimum-operations-to-make-all-array-elements-equal/description
 收集树中金币,2,"array, graph, topological-sort, tree",https://leetcode.cn/problems/collect-coins-in-a-tree/description
 吃掉所有谷子的最短时间,2,"array, binary-search, sorting, two-pointers",https://leetcode.cn/problems/minimum-time-to-eat-all-grains/description
 从两个数字数组里生成最小数字,0,"array, enumeration, hash-table",https://leetcode.cn/problems/form-smallest-number-from-two-digit-arrays/description
 找到最大开销的子字符串,1,"array, dynamic-programming, hash-table, string",https://leetcode.cn/problems/find-the-substring-with-maximum-cost/description
 使子数组元素和相等,1,"array, math, number-theory, sorting",https://leetcode.cn/problems/make-k-subarray-sums-equal/description
 转换二维数组,1,"array, hash-table",https://leetcode.cn/problems/convert-an-array-into-a-2d-array-with-conditions/description
 老鼠和奶酪,1,"array, greedy, heap-priority-queue, sorting",https://leetcode.cn/problems/mice-and-cheese/description
 最少翻转操作数,2,"array, breadth-first-search, ordered-set",https://leetcode.cn/problems/minimum-reverse-operations/description
 美数对,2,"array, divide-and-conquer, geometry, math, ordered-set, sorting",https://leetcode.cn/problems/beautiful-pairs/description
 对角线上的质数,0,"array, math, matrix, number-theory",https://leetcode.cn/problems/prime-in-diagonal/description
 等值距离和,1,"array, hash-table, prefix-sum",https://leetcode.cn/problems/sum-of-distances/description
 最小化数对的最大差值,1,"array, binary-search, greedy",https://leetcode.cn/problems/minimize-the-maximum-difference-of-pairs/description
 网格图中最少访问的格子数,2,"array, breadth-first-search, dynamic-programming, heap-priority-queue, matrix, monotonic-stack, stack, union-find",https://leetcode.cn/problems/minimum-number-of-visited-cells-in-a-grid/description
 统计 K-Free 子集的总数,1,"array, combinatorics, dynamic-programming, math, sorting",https://leetcode.cn/problems/count-the-number-of-k-free-subsets/description
 查询网格图中每一列的宽度,0,"array, matrix",https://leetcode.cn/problems/find-the-width-of-columns-of-a-grid/description
 一个数组所有前缀的分数,1,"array, prefix-sum",https://leetcode.cn/problems/find-the-score-of-all-prefixes-of-an-array/description
 一最多的行,0,"array, matrix",https://leetcode.cn/problems/row-with-maximum-ones/description
 找出可整除性得分最大的整数,0,array,https://leetcode.cn/problems/find-the-maximum-divisibility-score/description
 最小化旅行的价格总和,2,"array, depth-first-search, dynamic-programming, graph, tree",https://leetcode.cn/problems/minimize-the-total-price-of-the-trips/description
 把三角形染成红色,2,"array, math",https://leetcode.cn/problems/color-the-triangle-red/description
 滑动子数组的美丽值,1,"array, hash-table, sliding-window",https://leetcode.cn/problems/sliding-subarray-beauty/description
 使数组所有元素变成 1 的最少操作次数,1,"array, math, number-theory",https://leetcode.cn/problems/minimum-number-of-operations-to-make-all-array-elements-equal-to-1/description
 寻找最大长度的未覆盖区间,1,"array, sorting",https://leetcode.cn/problems/find-maximal-uncovered-ranges/description
 K 个元素的最大和,0,"array, greedy",https://leetcode.cn/problems/maximum-sum-with-exactly-k-elements/description
 找到两个数组的前缀公共数组,1,"array, bit-manipulation, hash-table",https://leetcode.cn/problems/find-the-prefix-common-array-of-two-arrays/description
